date,competitor,nome,energy_price,fixed_annual,fixed_includes_dispbt,renewable,limitante,fasce
2025-03-13,Dolomiti,MITICA ENERGIA 24,0.14,108.0,False,False,02,01
2025-03-13,Dolomiti,FAMILY ENERGIA MONORARIA,0.165,72.0,False,False,02,01
2025-03-13,Dolomiti,MITICA ENERGIA 24 WEB,0.125,108.0,False,False,02,01
2025-03-13,Dolomiti,FAMILY ENERGIA WEB MONORARIA,0.145,72.0,False,False,02,01
2025-03-13,Dolomiti,LUCE 12 RATA FISSA,0.16,90.0,False,False,02,01
2025-03-13,Enel,Enel Fix Star Luce,0.1512,144.0,False,False,02,01
2025-03-13,Enel,ENEL FIX SMART LUCE,0.189,144.0,False,False,02,01
2025-03-13,Enel,Enel Fix Web Luce,0.16065,144.0,False,False,01,01
2025-03-13,Enel,ENEL MOVE LUCE,0.199,144.0,False,False,02,01
2025-03-13,Enel,ENEL FIX LUCE,0.189,144.0,False,False,02,01
2025-03-13,Enel,ENEL FIX LUCE,0.189,144.0,False,False,02,01
2025-03-13,ENGIE,Energia PuntoFisso MONO,0.1285,72.0,False,False,02,01
2025-03-13,ENGIE,Energia PuntoFisso,0.002,72.0,False,False,02,03
2025-03-13,E.ON,E.ON Luce - Amico new,0.1574,108.0,False,True,02,01
2025-03-13,E.ON,E.ON Luce Chiara Light,0.1301,108.0,False,True,02,01
2025-03-13,E.ON,E.ON LuceVerde Casa,0.1789,108.0,False,True,02,01
2025-03-13,E.ON,E.ON Luce Solar Dream Amico,0.168079,144.0,False,True,01,03
2025-03-13,E.ON,E.ON Luce Tua,0.1464,108.0,False,True,02,01
2025-03-13,E.ON,E.ON Luce Insieme,0.123,108.0,False,True,01,01
2025-03-13,E.ON,E.ON Luce Chiara Click,0.1176,108.0,False,True,02,01
2025-03-13,E.ON,E.ON LuceClick - Amico new,0.1231,108.0,False,True,02,01
2025-03-13,E.ON,E.ON Luce Solar Dream,0.168079,144.0,False,True,01,03
2025-03-13,E.ON,E.ON Luce Libera Zero,0.1781,68.04,False,True,01,01
2025-03-13,E.ON,E.ON LuceClickVerde,0.123,108.0,False,True,02,01
2025-03-13,E.ON,E.ON Luce Ricarica Flex,0.137478,144.0,False,True,01,03
2025-03-13,E.ON,E.ON Libera Luce,0.1217,68.04,False,True,01,01
2025-03-13,Hera,PiuControllo Flat Dom EE_24,0.21868,144.0,False,True,02,01
2025-03-13,Hera,HERA SM4RT Casa EE 24,0.19932,144.0,False,True,02,01
2025-03-13,Hera,PiuControllo Flat Special Casa Luce 24,0.21868,144.0,False,True,02,01
2025-03-13,Iren,IREN NO STRESS LUCE VERDE,0.164,156.0,False,True,02,01
2025-03-13,Iren,IREN PREZZO FISSO EXTRA SMALL LUMINEA LUCE VERDE ,0.1679,156.0,False,True,02,01
2025-03-13,Iren,IREN WEB SELF LUCE VERDE PREZZO FISSO,0.157,120.0,False,True,02,01
2025-03-13,Iren,IREN PREZZO FISSO ULTRA LUCE VERDE ,0.1558,144.0,False,True,02,01
2025-03-13,Iren,IREN PREZZO FISSO UNIVERSO LUCE VERDE ,0.1668,144.0,False,True,02,01
2025-03-13,Iren,IREN STAY LUCE VERDE PREZZO FISSO CONNETTIVITA',0.1503,156.0,False,True,02,01
2025-03-13,Iren,IREN STAY LUCE VERDE PREZZO FISSO E-BIKE NEW,0.1503,180.0,False,True,02,01
2025-03-13,Octopus,Octopus Fissa 12M,0.1474,96.0,False,False,02,01
2025-03-13,NeN,NeN Luce Special 36,0.149,108.0,False,True,02,01
2025-03-13,NeN,NeN Dieci Luce,0.129,120.0,False,False,02,01
2025-03-13,NeN,NeN Luce,0.149,108.0,False,True,02,01
2025-03-14,Dolomiti,FAMILY ENERGIA MONORARIA,0.165,72.0,False,False,02,01
2025-03-14,Dolomiti,MITICA ENERGIA 24 WEB,0.125,108.0,False,False,02,01
2025-03-14,Dolomiti,LUCE 12 RATA FISSA,0.16,90.0,False,False,02,01
2025-03-14,Dolomiti,FAMILY ENERGIA WEB MONORARIA,0.145,72.0,False,False,02,01
2025-03-14,Dolomiti,MITICA ENERGIA 24,0.14,108.0,False,False,02,01
2025-03-14,Enel,Enel Fix Web Luce,0.16065,144.0,False,False,01,01
2025-03-14,Enel,ENEL MOVE LUCE,0.199,144.0,False,False,02,01
2025-03-14,Enel,Enel Fix Star Luce,0.1512,144.0,False,False,02,01
2025-03-14,Enel,ENEL FIX SMART LUCE,0.189,144.0,False,False,02,01
2025-03-14,Enel,ENEL FIX LUCE,0.189,144.0,False,False,02,01
2025-03-14,Enel,ENEL FIX LUCE,0.189,144.0,False,False,02,01
2025-03-14,ENGIE,Energia PuntoFisso MONO,0.1285,72.0,False,False,02,01
2025-03-14,ENGIE,Energia PuntoFisso,0.002,72.0,False,False,02,03
2025-03-14,E.ON,E.ON Luce Tua,0.1464,108.0,False,True,02,01
2025-03-14,E.ON,E.ON Luce Solar Dream,0.168079,144.0,False,True,01,03
2025-03-14,E.ON,E.ON Luce Libera Zero,0.1781,68.04,False,True,01,01
2025-03-14,E.ON,E.ON Luce Chiara Click,0.1176,108.0,False,True,02,01
2025-03-14,E.ON,E.ON Luce Insieme,0.123,108.0,False,True,01,01
2025-03-14,E.ON,E.ON LuceClick - Amico new,0.1231,108.0,False,True,02,01
2025-03-14,E.ON,E.ON Libera Luce,0.1217,68.04,False,True,01,01
2025-03-14,E.ON,E.ON LuceClickVerde,0.123,108.0,False,True,02,01
2025-03-14,E.ON,E.ON Luce Ricarica Flex,0.137478,144.0,False,True,01,03
2025-03-14,E.ON,E.ON Luce Solar Dream Amico,0.168079,144.0,False,True,01,03
2025-03-14,E.ON,E.ON Luce - Amico new,0.1574,108.0,False,True,02,01
2025-03-14,E.ON,E.ON Luce Chiara Light,0.1301,108.0,False,True,02,01
2025-03-14,E.ON,E.ON LuceVerde Casa,0.1789,108.0,False,True,02,01
2025-03-14,Hera,HERA SM4RT Casa EE 24,0.19932,144.0,False,True,02,01
2025-03-14,Hera,PiuControllo Flat Dom EE_24,0.21868,144.0,False,True,02,01
2025-03-14,Hera,PiuControllo Flat Special Casa Luce 24,0.21868,144.0,False,True,02,01
2025-03-14,Iren,IREN REVOLUTION SALUTE LUCE PREZZO FISSO,0.1777,156.0,False,False,02,01
2025-03-14,Iren,IREN STAY LUCE VERDE PREZZO FISSO E-BIKE NEW,0.1447,180.0,False,True,02,01
2025-03-14,Iren,IREN PREZZO FISSO UNIVERSO LUCE VERDE ,0.1612,144.0,False,True,02,01
2025-03-14,Iren,IREN NO STRESS LUCE VERDE,0.1585,156.0,False,True,02,01
2025-03-14,Iren,IREN PREZZO FISSO ULTRA LUCE VERDE ,0.1502,144.0,False,True,02,01
2025-03-14,Iren,IREN WEB SELF LUCE VERDE PREZZO FISSO,0.1515,120.0,False,True,02,01
2025-03-14,Iren,IREN PREZZO FISSO LUCE VERDE WEB,0.1525,144.0,False,True,02,01
2025-03-14,Iren,IREN PREZZO FISSO EXTRA SMALL LUMINEA LUCE VERDE ,0.1623,156.0,False,True,02,01
2025-03-14,Iren,IREN STAY LUCE VERDE PREZZO FISSO CONNETTIVITA',0.1447,156.0,False,True,02,01
2025-03-14,Octopus,Octopus Fissa 12M,0.1474,96.0,False,False,02,01
2025-03-14,NeN,NeN Luce,0.149,108.0,False,True,02,01
2025-03-14,NeN,NeN Luce Special 36,0.149,108.0,False,True,02,01
2025-03-14,NeN,NeN Dieci Luce,0.129,120.0,False,False,02,01
2025-03-15,Dolomiti,MITICA ENERGIA 24,0.14,108.0,False,False,02,01
2025-03-15,Dolomiti,FAMILY ENERGIA WEB MONORARIA,0.145,72.0,False,False,02,01
2025-03-15,Dolomiti,MITICA ENERGIA 24 WEB,0.125,108.0,False,False,02,01
2025-03-15,Dolomiti,LUCE 12 RATA FISSA,0.16,90.0,False,False,02,01
2025-03-15,Dolomiti,FAMILY ENERGIA MONORARIA,0.165,72.0,False,False,02,01
2025-03-15,Enel,ENEL FIX LUCE,0.189,144.0,False,False,02,01
2025-03-15,Enel,ENEL FIX LUCE,0.189,144.0,False,False,02,01
2025-03-15,Enel,ENEL FIX SMART LUCE,0.189,144.0,False,False,02,01
2025-03-15,Enel,Enel Fix Web Luce,0.16065,144.0,False,False,01,01
2025-03-15,Enel,Enel Fix Star Luce,0.1512,144.0,False,False,02,01
2025-03-15,Enel,ENEL MOVE LUCE,0.199,144.0,False,False,02,01
2025-03-15,ENGIE,Energia PuntoFisso MONO,0.1285,72.0,False,False,02,01
2025-03-15,ENGIE,Energia PuntoFisso,0.002,72.0,False,False,02,03
2025-03-15,E.ON,E.ON Luce Insieme,0.123,108.0,False,True,01,01
2025-03-15,E.ON,E.ON Luce Chiara Click,0.1176,108.0,False,True,02,01
2025-03-15,E.ON,E.ON Luce Tua,0.1464,108.0,False,True,02,01
2025-03-15,E.ON,E.ON Luce Libera Zero,0.1781,68.04,False,True,01,01
2025-03-15,E.ON,E.ON Luce Solar Dream,0.168079,144.0,False,True,01,03
2025-03-15,E.ON,E.ON LuceClick - Amico new,0.1231,108.0,False,True,02,01
2025-03-15,E.ON,E.ON Luce Ricarica Flex,0.137478,144.0,False,True,01,03
2025-03-15,E.ON,E.ON LuceClickVerde,0.123,108.0,False,True,02,01
2025-03-15,E.ON,E.ON LuceVerde Casa,0.1789,108.0,False,True,02,01
2025-03-15,E.ON,E.ON Luce Chiara Light,0.1301,108.0,False,True,02,01
2025-03-15,E.ON,E.ON Luce - Amico new,0.1574,108.0,False,True,02,01
2025-03-15,E.ON,E.ON Luce Solar Dream Amico,0.168079,144.0,False,True,01,03
2025-03-15,E.ON,E.ON Libera Luce,0.1217,68.04,False,True,01,01
2025-03-15,Hera,PiuControllo Flat Dom EE_24,0.21868,144.0,False,True,02,01
2025-03-15,Hera,HERA SM4RT Casa EE 24,0.19932,144.0,False,True,02,01
2025-03-15,Hera,PiuControllo Flat Special Casa Luce 24,0.21868,144.0,False,True,02,01
2025-03-15,Iren,IREN PREZZO FISSO EXTRA SMALL LUMINEA LUCE VERDE ,0.1623,156.0,False,True,02,01
2025-03-15,Iren,IREN STAY LUCE VERDE PREZZO FISSO CONNETTIVITA',0.1447,156.0,False,True,02,01
2025-03-15,Iren,IREN PREZZO FISSO ULTRA LUCE VERDE ,0.1502,144.0,False,True,02,01
2025-03-15,Iren,IREN PREZZO FISSO UNIVERSO LUCE VERDE ,0.1612,144.0,False,True,02,01
2025-03-15,Iren,IREN REVOLUTION SALUTE LUCE PREZZO FISSO,0.1777,156.0,False,False,02,01
2025-03-15,Iren,IREN NO STRESS LUCE VERDE,0.1585,156.0,False,True,02,01
2025-03-15,Iren,IREN STAY LUCE VERDE PREZZO FISSO E-BIKE NEW,0.1447,180.0,False,True,02,01
2025-03-15,Iren,IREN WEB SELF LUCE VERDE PREZZO FISSO,0.1515,120.0,False,True,02,01
2025-03-15,Iren,IREN PREZZO FISSO LUCE VERDE WEB,0.1525,144.0,False,True,02,01
2025-03-15,Octopus,Octopus Fissa 12M,0.1474,96.0,False,False,02,01
2025-03-15,NeN,NeN Dieci Luce,0.129,120.0,False,False,02,01
2025-03-15,NeN,NeN Luce Special 36,0.149,108.0,False,True,02,01
2025-03-15,NeN,NeN Luce,0.149,108.0,False,True,02,01
2025-03-16,Dolomiti,LUCE 12 RATA FISSA,0.16,90.0,False,False,02,01
2025-03-16,Dolomiti,MITICA ENERGIA 24,0.14,108.0,False,False,02,01
2025-03-16,Dolomiti,FAMILY ENERGIA MONORARIA,0.165,72.0,False,False,02,01
2025-03-16,Dolomiti,MITICA ENERGIA 24 WEB,0.125,108.0,False,False,02,01
2025-03-16,Dolomiti,FAMILY ENERGIA WEB MONORARIA,0.145,72.0,False,False,02,01
2025-03-16,Enel,Enel Fix Web Luce,0.16065,144.0,False,False,01,01
2025-03-16,Enel,ENEL FIX LUCE,0.189,144.0,False,False,02,01
2025-03-16,Enel,ENEL FIX LUCE,0.189,144.0,False,False,02,01
2025-03-16,Enel,ENEL MOVE LUCE,0.199,144.0,False,False,02,01
2025-03-16,Enel,Enel Fix Star Luce,0.1512,144.0,False,False,02,01
2025-03-16,Enel,ENEL FIX SMART LUCE,0.189,144.0,False,False,02,01
2025-03-16,ENGIE,Energia PuntoFisso MONO,0.1285,72.0,False,False,02,01
2025-03-16,ENGIE,Energia PuntoFisso,0.002,72.0,False,False,02,03
2025-03-16,E.ON,E.ON Luce Libera Zero,0.1781,68.04,False,True,01,01
2025-03-16,E.ON,E.ON Luce Solar Dream,0.168079,144.0,False,True,01,03
2025-03-16,E.ON,E.ON LuceClick - Amico new,0.1231,108.0,False,True,02,01
2025-03-16,E.ON,E.ON Libera Luce,0.1217,68.04,False,True,01,01
2025-03-16,E.ON,E.ON Luce Solar Dream Amico,0.168079,144.0,False,True,01,03
2025-03-16,E.ON,E.ON Luce - Amico new,0.1574,108.0,False,True,02,01
2025-03-16,E.ON,E.ON Luce Chiara Light,0.1301,108.0,False,True,02,01
2025-03-16,E.ON,E.ON LuceVerde Casa,0.1789,108.0,False,True,02,01
2025-03-16,E.ON,E.ON Luce Tua,0.1464,108.0,False,True,02,01
2025-03-16,E.ON,E.ON Luce Insieme,0.123,108.0,False,True,01,01
2025-03-16,E.ON,E.ON Luce Chiara Click,0.1176,108.0,False,True,02,01
2025-03-16,E.ON,E.ON Luce Ricarica Flex,0.137478,144.0,False,True,01,03
2025-03-16,E.ON,E.ON LuceClickVerde,0.123,108.0,False,True,02,01
2025-03-16,Hera,HERA SM4RT Casa EE 24,0.19932,144.0,False,True,02,01
2025-03-16,Hera,PiuControllo Flat Dom EE_24,0.21868,144.0,False,True,02,01
2025-03-16,Hera,PiuControllo Flat Special Casa Luce 24,0.21868,144.0,False,True,02,01
2025-03-16,Iren,IREN WEB SELF LUCE VERDE PREZZO FISSO,0.1515,120.0,False,True,02,01
2025-03-16,Iren,IREN REVOLUTION SALUTE LUCE PREZZO FISSO,0.1777,156.0,False,False,02,01
2025-03-16,Iren,IREN NO STRESS LUCE VERDE,0.1585,156.0,False,True,02,01
2025-03-16,Iren,IREN PREZZO FISSO ULTRA LUCE VERDE ,0.1502,144.0,False,True,02,01
2025-03-16,Iren,IREN PREZZO FISSO LUCE VERDE WEB,0.1525,144.0,False,True,02,01
2025-03-16,Iren,IREN PREZZO FISSO UNIVERSO LUCE VERDE ,0.1612,144.0,False,True,02,01
2025-03-16,Iren,IREN STAY LUCE VERDE PREZZO FISSO E-BIKE NEW,0.1447,180.0,False,True,02,01
2025-03-16,Iren,IREN STAY LUCE VERDE PREZZO FISSO CONNETTIVITA',0.1447,156.0,False,True,02,01
2025-03-16,Iren,IREN PREZZO FISSO EXTRA SMALL LUMINEA LUCE VERDE ,0.1623,156.0,False,True,02,01
2025-03-16,Octopus,Octopus Fissa 12M,0.1474,96.0,False,False,02,01
2025-03-16,NeN,NeN Luce,0.149,108.0,False,True,02,01
2025-03-16,NeN,NeN Luce Special 36,0.149,108.0,False,True,02,01
2025-03-16,NeN,NeN Dieci Luce,0.129,120.0,False,False,02,01
2025-03-17,Dolomiti,FAMILY ENERGIA MONORARIA,0.165,72.0,False,False,02,01
2025-03-17,Dolomiti,LUCE 12 RATA FISSA,0.16,90.0,False,False,02,01
2025-03-17,Dolomiti,MITICA ENERGIA 24 WEB,0.125,108.0,False,False,02,01
2025-03-17,Dolomiti,MITICA ENERGIA 24,0.14,108.0,False,False,02,01
2025-03-17,Dolomiti,FAMILY ENERGIA WEB MONORARIA,0.145,72.0,False,False,02,01
2025-03-17,Enel,ENEL FIX SMART LUCE,0.189,144.0,False,False,02,01
2025-03-17,Enel,ENEL MOVE LUCE,0.199,144.0,False,False,02,01
2025-03-17,Enel,Enel Fix Web Luce,0.16065,144.0,False,False,01,01
2025-03-17,Enel,Enel Fix Star Luce,0.1512,144.0,False,False,02,01
2025-03-17,Enel,ENEL FIX LUCE,0.189,144.0,False,False,02,01
2025-03-17,Enel,ENEL FIX LUCE,0.189,144.0,False,False,02,01
2025-03-17,ENGIE,Energia PuntoFisso,0.002,72.0,False,False,02,03
2025-03-17,ENGIE,Energia PuntoFisso MONO,0.1285,72.0,False,False,02,01
2025-03-17,E.ON,E.ON Libera Luce,0.1217,68.04,False,True,01,01
2025-03-17,E.ON,E.ON Luce Ricarica Flex,0.137478,144.0,False,True,01,03
2025-03-17,E.ON,E.ON LuceClickVerde,0.123,108.0,False,True,02,01
2025-03-17,E.ON,E.ON Luce Libera Zero,0.1781,68.04,False,True,01,01
2025-03-17,E.ON,E.ON Luce Solar Dream,0.168079,144.0,False,True,01,03
2025-03-17,E.ON,E.ON LuceClick - Amico new,0.1231,108.0,False,True,02,01
2025-03-17,E.ON,E.ON Luce Insieme,0.123,108.0,False,True,01,01
2025-03-17,E.ON,E.ON Luce Chiara Light,0.1301,108.0,False,True,02,01
2025-03-17,E.ON,E.ON LuceVerde Casa,0.1789,108.0,False,True,02,01
2025-03-17,E.ON,E.ON Luce Solar Dream Amico,0.168079,144.0,False,True,01,03
2025-03-17,E.ON,E.ON Luce Tua,0.1464,108.0,False,True,02,01
2025-03-17,E.ON,E.ON Luce - Amico new,0.1574,108.0,False,True,02,01
2025-03-17,E.ON,E.ON Luce Chiara Click,0.1176,108.0,False,True,02,01
2025-03-17,Hera,HERA SM4RT Casa EE 24,0.19932,144.0,False,True,02,01
2025-03-17,Hera,PiuControllo Flat Dom EE_24,0.21868,144.0,False,True,02,01
2025-03-17,Hera,PiuControllo Flat Special Casa Luce 24,0.21868,144.0,False,True,02,01
2025-03-17,Iren,IREN STAY LUCE VERDE PREZZO FISSO E-BIKE NEW,0.1447,180.0,False,True,02,01
2025-03-17,Iren,IREN REVOLUTION SALUTE LUCE PREZZO FISSO,0.1777,156.0,False,False,02,01
2025-03-17,Iren,IREN PREZZO FISSO ULTRA LUCE VERDE ,0.1502,144.0,False,True,02,01
2025-03-17,Iren,IREN NO STRESS LUCE VERDE,0.1585,156.0,False,True,02,01
2025-03-17,Iren,IREN PREZZO FISSO UNIVERSO LUCE VERDE ,0.1612,144.0,False,True,02,01
2025-03-17,Iren,IREN WEB SELF LUCE VERDE PREZZO FISSO,0.1515,120.0,False,True,02,01
2025-03-17,Iren,IREN PREZZO FISSO LUCE VERDE WEB,0.1525,144.0,False,True,02,01
2025-03-17,Iren,IREN STAY LUCE VERDE PREZZO FISSO CONNETTIVITA',0.1447,156.0,False,True,02,01
2025-03-17,Iren,IREN PREZZO FISSO EXTRA SMALL LUMINEA LUCE VERDE ,0.1623,156.0,False,True,02,01
2025-03-17,Octopus,Octopus Fissa 12M,0.1474,96.0,False,False,02,01
2025-03-17,NeN,NeN Luce,0.149,108.0,False,True,02,01
2025-03-17,NeN,NeN Dieci Luce,0.129,120.0,False,False,02,01
2025-03-17,NeN,NeN Luce Special 36,0.149,108.0,False,True,02,01
2025-03-18,Dolomiti,MITICA ENERGIA 24,0.14,108.0,False,False,02,01
2025-03-18,Dolomiti,FAMILY ENERGIA WEB MONORARIA,0.145,72.0,False,False,02,01
2025-03-18,Dolomiti,FAMILY ENERGIA MONORARIA,0.165,72.0,False,False,02,01
2025-03-18,Dolomiti,LUCE 12 RATA FISSA,0.16,90.0,False,False,02,01
2025-03-18,Dolomiti,MITICA ENERGIA 24 WEB,0.125,108.0,False,False,02,01
2025-03-18,Enel,Enel Fix Web Luce,0.16065,144.0,False,False,01,01
2025-03-18,Enel,ENEL FIX LUCE,0.189,144.0,False,False,02,01
2025-03-18,Enel,ENEL FIX LUCE,0.189,144.0,False,False,02,01
2025-03-18,Enel,ENEL FIX SMART LUCE,0.189,144.0,False,False,02,01
2025-03-18,Enel,Enel Fix Star Luce,0.1512,144.0,False,False,02,01
2025-03-18,Enel,ENEL MOVE LUCE,0.199,144.0,False,False,02,01
2025-03-18,ENGIE,Energia PuntoFisso,0.002,72.0,False,False,02,03
2025-03-18,ENGIE,Energia PuntoFisso MONO,0.1285,72.0,False,False,02,01
2025-03-18,E.ON,E.ON LuceClick - Amico new,0.1231,108.0,False,True,02,01
2025-03-18,E.ON,E.ON Luce Solar Dream,0.168079,144.0,False,True,01,03
2025-03-18,E.ON,E.ON Luce Libera Zero,0.1781,68.04,False,True,01,01
2025-03-18,E.ON,E.ON Luce Tua,0.1464,108.0,False,True,02,01
2025-03-18,E.ON,E.ON Luce Chiara Click,0.1176,108.0,False,True,02,01
2025-03-18,E.ON,E.ON Luce Insieme,0.123,108.0,False,True,01,01
2025-03-18,E.ON,E.ON LuceClickVerde,0.123,108.0,False,True,02,01
2025-03-18,E.ON,E.ON Libera Luce,0.1217,68.04,False,True,01,01
2025-03-18,E.ON,E.ON Luce Ricarica Flex,0.137478,144.0,False,True,01,03
2025-03-18,E.ON,E.ON LuceVerde Casa,0.1789,108.0,False,True,02,01
2025-03-18,E.ON,E.ON Luce Chiara Light,0.1301,108.0,False,True,02,01
2025-03-18,E.ON,E.ON Luce - Amico new,0.1574,108.0,False,True,02,01
2025-03-18,E.ON,E.ON Luce Solar Dream Amico,0.168079,144.0,False,True,01,03
2025-03-18,Hera,PiuControllo Flat Special Casa Luce 24,0.21868,144.0,False,True,02,01
2025-03-18,Hera,HERA SM4RT Casa EE 24,0.19932,144.0,False,True,02,01
2025-03-18,Hera,PiuControllo Flat Dom EE_24,0.21868,144.0,False,True,02,01
2025-03-18,Iren,IREN PREZZO FISSO ULTRA LUCE VERDE ,0.1502,144.0,False,True,02,01
2025-03-18,Iren,IREN REVOLUTION SALUTE LUCE PREZZO FISSO,0.1777,156.0,False,False,02,01
2025-03-18,Iren,IREN NO STRESS LUCE VERDE,0.1585,156.0,False,True,02,01
2025-03-18,Iren,IREN PREZZO FISSO UNIVERSO LUCE VERDE ,0.1612,144.0,False,True,02,01
2025-03-18,Iren,IREN STAY LUCE VERDE PREZZO FISSO E-BIKE NEW,0.1447,180.0,False,True,02,01
2025-03-18,Iren,IREN STAY LUCE VERDE PREZZO FISSO CONNETTIVITA',0.1447,156.0,False,True,02,01
2025-03-18,Iren,IREN PREZZO FISSO EXTRA SMALL LUMINEA LUCE VERDE ,0.1623,156.0,False,True,02,01
2025-03-18,Iren,IREN PREZZO FISSO LUCE VERDE WEB,0.1525,144.0,False,True,02,01
2025-03-18,Iren,IREN WEB SELF LUCE VERDE PREZZO FISSO,0.1515,120.0,False,True,02,01
2025-03-18,Octopus,Octopus Fissa 12M,0.1474,96.0,False,False,02,01
2025-03-18,NeN,NeN Luce Special 36,0.149,108.0,False,True,02,01
2025-03-18,NeN,NeN Luce,0.149,108.0,False,True,02,01
2025-03-18,NeN,NeN Dieci Luce,0.129,120.0,False,False,02,01
2025-03-19,Dolomiti,FAMILY ENERGIA WEB MONORARIA,0.145,72.0,False,False,02,01
2025-03-19,Dolomiti,FAMILY ENERGIA MONORARIA,0.165,72.0,False,False,02,01
2025-03-19,Dolomiti,LUCE 12 RATA FISSA,0.16,90.0,False,False,02,01
2025-03-19,Dolomiti,MITICA ENERGIA 24 WEB,0.125,108.0,False,False,02,01
2025-03-19,Dolomiti,MITICA ENERGIA 24,0.14,108.0,False,False,02,01
2025-03-19,Enel,ENEL FIX LUCE,0.189,144.0,False,False,02,01
2025-03-19,Enel,Enel Fix Web Luce,0.16065,144.0,False,False,01,01
2025-03-19,Enel,ENEL FIX LUCE,0.189,144.0,False,False,02,01
2025-03-19,Enel,Enel Fix Star Luce,0.1512,144.0,False,False,02,01
2025-03-19,Enel,ENEL FIX SMART LUCE,0.189,144.0,False,False,02,01
2025-03-19,Enel,ENEL MOVE LUCE,0.199,144.0,False,False,02,01
2025-03-19,E.ON,E.ON LuceClick - Amico new,0.1231,108.0,False,True,02,01
2025-03-19,E.ON,E.ON Luce Libera Zero,0.1781,68.04,False,True,01,01
2025-03-19,E.ON,E.ON Luce Solar Dream,0.168079,144.0,False,True,01,03
2025-03-19,E.ON,E.ON Luce Insieme,0.123,108.0,False,True,01,01
2025-03-19,E.ON,E.ON Luce Solar Dream Amico,0.168079,144.0,False,True,01,03
2025-03-19,E.ON,E.ON Luce Chiara Click,0.1176,108.0,False,True,02,01
2025-03-19,E.ON,E.ON Luce - Amico new,0.1574,108.0,False,True,02,01
2025-03-19,E.ON,E.ON Luce Chiara Light,0.1301,108.0,False,True,02,01
2025-03-19,E.ON,E.ON LuceVerde Casa,0.1789,108.0,False,True,02,01
2025-03-19,E.ON,E.ON Luce Tua,0.1464,108.0,False,True,02,01
2025-03-19,E.ON,E.ON Luce Ricarica Flex,0.137478,144.0,False,True,01,03
2025-03-19,E.ON,E.ON LuceClickVerde,0.123,108.0,False,True,02,01
2025-03-19,E.ON,E.ON Libera Luce,0.1217,68.04,False,True,01,01
2025-03-19,Hera,PiuControllo Flat Special Casa Luce 24,0.21868,144.0,False,True,02,01
2025-03-19,Hera,PiuControllo Flat Dom EE_24,0.21868,144.0,False,True,02,01
2025-03-19,Hera,HERA SM4RT Casa EE 24,0.19932,144.0,False,True,02,01
2025-03-19,Iren,IREN PREZZO FISSO UNIVERSO LUCE VERDE ,0.1612,144.0,False,True,02,01
2025-03-19,Iren,IREN STAY LUCE VERDE PREZZO FISSO E-BIKE NEW,0.1447,180.0,False,True,02,01
2025-03-19,Iren,IREN REVOLUTION SALUTE LUCE PREZZO FISSO,0.1777,156.0,False,False,02,01
2025-03-19,Iren,IREN PREZZO FISSO ULTRA LUCE VERDE ,0.1502,144.0,False,True,02,01
2025-03-19,Iren,IREN NO STRESS LUCE VERDE,0.1585,156.0,False,True,02,01
2025-03-19,Iren,IREN WEB SELF LUCE VERDE PREZZO FISSO,0.1515,120.0,False,True,02,01
2025-03-19,Iren,IREN PREZZO FISSO LUCE VERDE WEB,0.1525,144.0,False,True,02,01
2025-03-19,Iren,IREN PREZZO FISSO EXTRA SMALL LUMINEA LUCE VERDE ,0.1623,156.0,False,True,02,01
2025-03-19,Iren,IREN STAY LUCE VERDE PREZZO FISSO CONNETTIVITA',0.1447,156.0,False,True,02,01
2025-03-19,Octopus,Octopus Fissa 12M,0.1397,96.0,False,False,02,01
2025-03-19,NeN,NeN Luce,0.149,108.0,False,True,02,01
2025-03-19,NeN,NeN Luce Special 36,0.149,108.0,False,True,02,01
2025-03-19,NeN,NeN Dieci Luce,0.129,120.0,False,False,02,01
2025-03-20,Dolomiti,FAMILY ENERGIA MONORARIA,0.165,72.0,False,False,02,01
2025-03-20,Dolomiti,MITICA ENERGIA 24 WEB,0.125,108.0,False,False,02,01
2025-03-20,Dolomiti,MITICA ENERGIA 24,0.14,108.0,False,False,02,01
2025-03-20,Dolomiti,LUCE 12 RATA FISSA,0.16,90.0,False,False,02,01
2025-03-20,Dolomiti,FAMILY ENERGIA WEB MONORARIA,0.145,72.0,False,False,02,01
2025-03-20,Enel,Enel Fix Star Luce,0.145,144.0,False,False,02,01
2025-03-20,Enel,ENEL FIX SMART LUCE,0.177,144.0,False,False,02,01
2025-03-20,Enel,Enel Fix Web Luce,0.1505,144.0,False,False,01,01
2025-03-20,Enel,ENEL FIX LUCE,0.177,144.0,False,False,02,01
2025-03-20,Enel,ENEL FIX LUCE,0.177,144.0,False,False,02,01
2025-03-20,Enel,ENEL MOVE LUCE,0.172,144.0,False,False,02,01
2025-03-20,ENGIE,Energia PuntoFisso,0.002,72.0,False,False,02,03
2025-03-20,ENGIE,Energia PuntoFisso MONO,0.1285,72.0,False,False,02,01
2025-03-20,E.ON,E.ON Luce Solar Dream Amico,0.168079,144.0,False,True,01,03
2025-03-20,E.ON,E.ON Luce - Amico new,0.1574,108.0,False,True,02,01
2025-03-20,E.ON,E.ON Luce Chiara Light,0.1301,108.0,False,True,02,01
2025-03-20,E.ON,E.ON LuceVerde Casa,0.1789,108.0,False,True,02,01
2025-03-20,E.ON,E.ON Luce Tua,0.1464,108.0,False,True,02,01
